transaction_external_id,amount,card_brand,billing_country,ip_address,device_type,email_domain,card_country,created_at,is_fraud
tx_1008717,11.65,MASTERCARD,DEU,31.249.169.220,desktop,gmail.com,DEU,2026-06-22T08:26:57.787084+00:00,0
tx_1008562,22.27,VISA,IND,58.69.98.126,mobile,gmail.com,IND,2026-06-09T04:06:17.787084+00:00,0
tx_1002754,54.74,AMERICAN EXPRESS,CAN,72.154.253.38,desktop,gmail.com,CAN,2026-06-19T06:23:56.787084+00:00,0
tx_1008190,13.14,VISA,USA,90.110.59.84,desktop,gmail.com,USA,2026-06-29T07:29:52.787084+00:00,0
tx_1000437,22.07,AMERICAN EXPRESS,USA,23.52.52.81,desktop,yahoo.com,USA,2026-06-24T09:10:27.787084+00:00,0
tx_1000386,9.89,VISA,USA,126.124.166.97,desktop,gmail.com,USA,2026-06-20T03:30:26.787084+00:00,0
tx_1006613,30.3,VISA,USA,119.104.254.234,desktop,yahoo.com,USA,2026-06-11T05:49:53.787084+00:00,0
tx_1009328,23.52,VISA,DEU,3.9.231.93,mobile,acme.com,DEU,2026-06-24T09:26:06.787084+00:00,0
tx_1003968,124.45,MASTERCARD,USA,62.32.178.104,mobile,gmail.com,USA,2026-06-25T05:26:49.787084+00:00,0
tx_1008488,10.7,AMERICAN EXPRESS,USA,209.92.81.205,desktop,gmail.com,USA,2026-06-29T00:30:49.787084+00:00,0
tx_1009575,32.61,VISA,USA,95.97.66.71,tablet,startup.io,USA,2026-06-29T10:21:22.787084+00:00,0
tx_1003616,50.12,AMERICAN EXPRESS,USA,204.189.76.32,desktop,gmail.com,USA,2026-06-30T11:41:50.787084+00:00,0
tx_1003740,41.32,MASTERCARD,USA,122.150.12.235,mobile,yahoo.com,USA,2026-06-17T19:07:11.787084+00:00,0
tx_1005860,96.82,MASTERCARD,DEU,173.127.54.106,desktop,gmail.com,DEU,2026-06-11T06:48:50.787084+00:00,0
tx_1001952,16.64,VISA,USA,157.80.166.245,mobile,gmail.com,USA,2026-07-01T14:39:38.787084+00:00,0
tx_1004137,4.43,VISA,USA,57.12.190.94,tablet,yahoo.com,USA,2026-06-30T12:58:25.787084+00:00,0
tx_1003217,38.51,AMERICAN EXPRESS,USA,167.171.197.211,desktop,gmail.com,USA,2026-06-24T18:30:31.787084+00:00,0
tx_1004687,15.32,VISA,USA,112.72.15.222,mobile,startup.io,USA,2026-07-05T23:08:36.787084+00:00,0
tx_1007427,23.62,MASTERCARD,USA,65.241.143.22,mobile,acme.com,USA,2026-06-23T20:02:23.787084+00:00,0
tx_1003393,280.25,VISA,USA,16.90.89.242,desktop,gmail.com,USA,2026-06-13T16:27:48.787084+00:00,0
tx_1006968,60.73,VISA,IND,77.212.50.221,mobile,gmail.com,IND,2026-06-10T16:32:42.787084+00:00,0
tx_1007132,16.41,DISCOVER,CAN,26.148.242.227,mobile,yahoo.com,CAN,2026-06-17T22:59:45.787084+00:00,0
tx_1009598,80.02,DISCOVER,USA,77.76.174.56,desktop,gmail.com,USA,2026-06-14T09:07:39.787084+00:00,0
tx_1008582,117.78,VISA,IND,199.235.188.104,desktop,gmail.com,IND,2026-06-18T11:05:37.787084+00:00,0
tx_1005882,227.53,VISA,CAN,165.180.251.117,mobile,yahoo.com,CAN,2026-06-24T16:20:29.787084+00:00,0
tx_1002364,20.96,VISA,USA,22.51.42.22,desktop,gmail.com,USA,2026-06-06T22:49:31.787084+00:00,0
tx_1009438,22.45,MASTERCARD,USA,222.200.86.22,desktop,yahoo.com,FRA,2026-07-05T15:28:11.787084+00:00,0
tx_1002437,35.0,VISA,USA,115.73.75.186,mobile,gmail.com,USA,2026-06-12T12:31:25.787084+00:00,0
tx_1006279,556.2,VISA,USA,93.241.76.12,desktop,yahoo.com,USA,2026-07-02T02:13:42.787084+00:00,1
tx_1003484,19.97,VISA,USA,134.134.141.55,mobile,gmail.com,USA,2026-06-28T17:25:11.787084+00:00,0
tx_1006215,3.11,MASTERCARD,USA,167.209.153.125,desktop,gmail.com,USA,2026-06-14T03:26:34.787084+00:00,0
tx_1003281,20.74,VISA,GBR,71.221.95.38,mobile,startup.io,GBR,2026-06-07T00:16:05.787084+00:00,0
tx_1007245,44.27,MASTERCARD,GBR,216.48.87.107,mobile,gmail.com,GBR,2026-07-01T13:56:35.787084+00:00,0
tx_1008928,120.38,MASTERCARD,DEU,90.41.21.28,desktop,gmail.com,DEU,2026-06-23T04:36:51.787084+00:00,0
tx_1003234,79.83,MASTERCARD,USA,31.54.196.215,mobile,outlook.com,USA,2026-06-19T16:39:32.787084+00:00,0
tx_1008131,117.67,MASTERCARD,USA,11.217.80.250,mobile,yahoo.com,USA,2026-06-18T23:31:52.787084+00:00,0
tx_1008842,41.63,VISA,USA,146.116.226.122,desktop,hotmail.com,DEU,2026-07-03T18:29:08.787084+00:00,0
tx_1004174,102.91,VISA,USA,60.133.183.67,tablet,gmail.com,USA,2026-06-11T06:43:30.787084+00:00,0
tx_1003386,202.65,AMERICAN EXPRESS,USA,200.120.132.2,desktop,yahoo.com,USA,2026-06-23T09:02:49.787084+00:00,0
tx_1004970,26.83,VISA,USA,23.15.83.194,mobile,yahoo.com,USA,2026-06-14T14:20:04.787084+00:00,0
tx_1008026,16.33,MASTERCARD,GBR,66.254.138.222,mobile,gmail.com,GBR,2026-06-11T17:56:30.787084+00:00,0
tx_1006097,252.25,MASTERCARD,USA,24.64.97.88,mobile,gmail.com,USA,2026-07-05T00:27:52.787084+00:00,0
tx_1008384,34.11,AMERICAN EXPRESS,USA,102.83.7.25,desktop,gmail.com,USA,2026-06-19T16:18:09.787084+00:00,0
tx_1008027,34.23,MASTERCARD,USA,47.139.7.173,desktop,acme.com,USA,2026-06-19T03:51:01.787084+00:00,0
tx_1002542,15.69,VISA,USA,74.93.8.183,desktop,outlook.com,USA,2026-06-28T12:50:34.787084+00:00,0
tx_1004844,49.68,MASTERCARD,USA,118.46.85.54,desktop,hotmail.com,USA,2026-06-14T06:34:51.787084+00:00,0
tx_1000112,27.3,VISA,USA,156.115.194.116,desktop,gmail.com,USA,2026-06-28T00:44:28.787084+00:00,0
tx_1008345,40.46,VISA,USA,204.106.144.150,mobile,gmail.com,USA,2026-06-22T09:04:40.787084+00:00,0
tx_1006539,22.31,MASTERCARD,USA,22.74.14.208,desktop,gmail.com,USA,2026-06-15T16:37:44.787084+00:00,0
tx_1006877,10.25,MASTERCARD,USA,152.202.226.52,desktop,yahoo.com,USA,2026-06-09T05:08:30.787084+00:00,0
tx_1005367,26.58,VISA,USA,41.206.100.75,desktop,gmail.com,USA,2026-06-24T10:08:20.787084+00:00,0
tx_1001472,49.05,VISA,USA,103.139.105.48,desktop,hotmail.com,USA,2026-06-06T17:07:43.787084+00:00,0
tx_1002411,196.92,VISA,USA,171.190.173.107,mobile,hotmail.com,USA,2026-06-06T21:35:58.787084+00:00,0
tx_1006109,47.06,VISA,USA,143.139.22.199,desktop,yahoo.com,USA,2026-07-03T12:12:14.787084+00:00,0
tx_1006607,17.39,VISA,IND,160.54.162.32,mobile,gmail.com,IND,2026-06-25T12:58:37.787084+00:00,0
tx_1007717,32.06,VISA,USA,95.81.248.163,desktop,gmail.com,USA,2026-06-29T02:58:49.787084+00:00,0
tx_1002216,237.09,VISA,USA,146.129.111.131,desktop,gmail.com,USA,2026-06-07T16:40:38.787084+00:00,0
tx_1005927,34.37,VISA,USA,120.6.20.7,desktop,gmail.com,USA,2026-06-09T22:53:07.787084+00:00,0
tx_1003254,69.78,MASTERCARD,GBR,200.121.200.229,mobile,yahoo.com,FRA,2026-06-26T15:24:02.787084+00:00,0
tx_1000421,133.42,MASTERCARD,USA,181.149.148.147,desktop,gmail.com,USA,2026-06-19T12:24:40.787084+00:00,0
tx_1001258,143.57,VISA,USA,120.109.122.124,desktop,yahoo.com,USA,2026-06-22T15:10:37.787084+00:00,0
tx_1007294,87.15,VISA,GBR,200.101.219.48,desktop,hotmail.com,GBR,2026-07-05T01:39:14.787084+00:00,0
tx_1000768,12.98,MASTERCARD,DEU,214.40.239.206,desktop,gmail.com,DEU,2026-06-09T11:39:17.787084+00:00,0
tx_1008890,24.62,VISA,CAN,114.41.23.131,mobile,gmail.com,CAN,2026-06-11T02:13:27.787084+00:00,0
tx_1007321,118.36,VISA,USA,18.151.112.77,desktop,yahoo.com,USA,2026-06-09T09:16:29.787084+00:00,0
tx_1005566,96.57,VISA,USA,127.178.248.84,mobile,startup.io,USA,2026-06-23T01:50:57.787084+00:00,0
tx_1006721,47.02,MASTERCARD,GBR,47.145.36.1,desktop,gmail.com,GBR,2026-06-23T03:50:38.787084+00:00,0
tx_1009072,23.75,MASTERCARD,USA,124.239.221.56,tablet,hotmail.com,USA,2026-06-09T13:37:48.787084+00:00,0
tx_1005973,43.98,VISA,USA,204.89.114.36,mobile,startup.io,USA,2026-07-01T07:37:35.787084+00:00,0
tx_1007875,11.79,MASTERCARD,USA,92.28.54.226,desktop,outlook.com,USA,2026-07-02T12:05:42.787084+00:00,0
tx_1007459,22.8,VISA,USA,31.217.86.80,tablet,outlook.com,USA,2026-06-25T19:36:18.787084+00:00,0
tx_1001477,13.61,VISA,CAN,155.188.166.22,desktop,outlook.com,CAN,2026-07-03T04:53:08.787084+00:00,0
tx_1006816,75.11,VISA,USA,95.52.107.160,mobile,gmail.com,USA,2026-07-03T00:40:53.787084+00:00,0
tx_1009122,93.18,VISA,USA,187.210.122.140,mobile,gmail.com,USA,2026-06-16T03:55:50.787084+00:00,0
tx_1008849,11.2,VISA,CAN,142.144.7.79,mobile,gmail.com,CAN,2026-06-29T17:28:51.787084+00:00,0
tx_1005202,191.7,VISA,USA,88.11.176.172,desktop,gmail.com,USA,2026-06-15T10:38:15.787084+00:00,0
tx_1000979,23.45,VISA,FRA,94.187.89.166,mobile,yahoo.com,FRA,2026-07-03T15:58:19.787084+00:00,0
tx_1007226,122.58,VISA,USA,74.147.233.2,mobile,outlook.com,USA,2026-06-20T10:53:56.787084+00:00,0
tx_1005027,116.37,AMERICAN EXPRESS,USA,187.11.226.54,desktop,hotmail.com,USA,2026-06-14T00:39:01.787084+00:00,0
tx_1007569,127.68,AMERICAN EXPRESS,USA,117.65.122.150,desktop,outlook.com,USA,2026-06-09T10:52:20.787084+00:00,0
tx_1000304,47.25,VISA,GBR,70.139.70.28,desktop,yahoo.com,GBR,2026-07-06T10:14:58.787084+00:00,0
tx_1000557,23.7,VISA,DEU,79.215.169.96,mobile,anonymous.org,DEU,2026-06-19T04:30:26.787084+00:00,0
tx_1003012,16.04,VISA,USA,48.67.224.167,mobile,hotmail.com,USA,2026-06-25T10:37:18.787084+00:00,0
tx_1005403,16.16,VISA,GBR,156.138.57.75,mobile,gmail.com,GBR,2026-06-11T21:16:40.787084+00:00,0
tx_1005343,14.47,VISA,USA,221.10.60.7,desktop,hotmail.com,USA,2026-07-05T23:23:56.787084+00:00,0
tx_1003854,59.82,MASTERCARD,USA,85.26.210.153,desktop,outlook.com,USA,2026-06-27T13:48:52.787084+00:00,0
tx_1005397,18.3,DISCOVER,IND,86.138.62.50,mobile,anonymous.org,IND,2026-06-17T03:18:32.787084+00:00,0
tx_1008232,18.63,MASTERCARD,USA,99.141.128.88,desktop,outlook.com,USA,2026-06-06T16:40:10.787084+00:00,0
